path,label,class_id,split,official_split,group_id,qr_identity,capture_index,extraction_method,source,capture_kind,is_exact_app_crop,licence,width,height,sha256
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/642.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,12,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2e9ab74baec4785b3b69821ab570aed0856e3a0e781fed5bfbe40b8761b48e91
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/643.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,13,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e3c8125ccb804e39bc1ddf4aa199dc0ae3ff71a9f294a9ceec6fd4f081b98cec
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/644.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,14,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0bb3e45997c9c737a43f210fd91d17b173a40ec30a810b5dfe0c359885dbb6d1
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/645.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,15,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,70f6f025eda4081b77fd77be1d7ee3e4e5aaf7fda568d337ee12bf2c42ef98b2
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/646.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,16,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,137b16923400344a5ffb881cb092ef10a54007fde63c51aecd52eca11aeb5d80
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/647.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,17,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d43c0bd906b872e664337dfa72477f876e6f0ebea844266bf3224b53184e9d11
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/648.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,18,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f6e5080ac667b64805911634ff0fe1979589995f2357732f7ba31ab0ea84edaa
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/649.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,19,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0599e40576480069a1ae8f1152539618f1cefc3572eb324be93a5384cc4680b6
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/650.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,20,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,61e906591f407f9ed0358017adad626344ebed050b1d5fc46026a8bd4bbe882f
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/651.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,21,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0b403a5feec3976e9a244da1c3bf542de1287c5b0f515aca702eb28850b80673
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/652.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,22,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,47ca94dad24e70edba938c21df7845253d447cee835777934dfe4d2b7e2cf406
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/653.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,23,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5427582f04607caee684489657afce845e663a723c56fead7f2bc61a793fb821
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/654.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,24,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,260548fa84c0d48fa66a7b0b09c5cb6168f7af3d5c0a46be461ec0f99c28890c
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/655.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,25,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3d8f5f38fc21098dfd17552653f59adcf911866ad928c6cc27f3b8881f25ed4e
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/656.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,26,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,909a42a97eeb939eaf2e6f064df51da3614e79d1dde46e156d7d6751330420e0
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/657.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,27,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,cf46f1a9c38ca04db6eac752fa7e2ad3003e4b5e9445f824164ebb5dc343fbc3
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/658.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,28,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,49f1627fe30d6134887974e10724b8e8ebebd36d17255ef2bbf867b6cf7076e3
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/659.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:21,21,29,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,116e427feacf99273d51d66e44d68c3fab24f40aa97e201c011d1822b947bded
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/660.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,0,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d5507dc6e5e0352121940edd5a07ff7018e5f739802ced8cdfff9cb5e948f5e1
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/661.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,1,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,04aed8b0e49a3c79ae039b0d1b761e284f63f62067f6182018d4dc004f9a7e37
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/662.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,2,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5e1a5e31e9f3eb9598bedfd272725f0affd9e6ee3dc0d22a140708a76964c770
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/663.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,3,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,002f26baaa68b2fed59411d0d6993fe42d2c52b34d069182d39d7dfe1b75c807
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/664.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,4,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b091a3f71ed8f0e086c319e742438857bab8daca505bb51005fe1575caa633a7
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/665.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,5,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,723b62ffa2b1db717662b8ae2acf61d7595edca4719db6a188d734296b0c1d98
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/666.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,6,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2b4a3b0aadcb13272522ba47465257b1229c72ccfb92adcdf4fbb6dd631442a8
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/667.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,7,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,244396dbf5756ae1a7ed0d89269a51c053e1701422e1728a53869d6285954b16
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/668.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,8,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,42f6d3f8d0ea8a8c2ceedb19e45a8c9bf41f860aeddc6043d0ce840f9b1a6a8d
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/669.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,9,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,cc103d9686878b2a798bceb7f50caf89f1249c01e6785f814c33f5d3a14df38c
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/670.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,10,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2e7690b2a56d57a6b8eb70f47251f874154941fb89da2dc2d0bda6681236b637
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/671.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,11,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ab9a8b1eea6f3c6ab755bad08f3bd358b233e6458f8c1fba4aaf5c69e51996e0
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/672.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,12,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,bcae67495dc89d82c75f02dd605fc8548ee7b64e9c4556afdbf0f69cc447e1ba
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/673.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,13,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,31215fb4f806c2d46900e2e69202cb9e5f8cf8e0cac9d78c82be2b31d4b0314b
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/674.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,14,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ebbc87ecc54e75f25083c37381c1d30b6a5964854c15eee16b004ac55c5bea02
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/675.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,15,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9a6a7857fd6b2da40e1aca282a5ed7ab9cc362050656d7cf27e2eba73301c4c9
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/676.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,16,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8e9b19a6e16f8d81b72ec80448bf1bd14edad48d07a9a472a5d874d46562d790
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/677.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,17,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e81be9da602fd69c90b30725ae9b17273aeb75305f725072156ecfd36cf09538
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/678.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,18,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8ee3506d13292c3a1c9d06ba900dfe9081bf1a824ec8bd682a304583524a274a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/679.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,19,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,21cb46753db2a8d135ae811ff04dce3ffdb2fdc607ef62c4f10afcbc4c2817db
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/680.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,20,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a35c730f8df85f717e179fd0e4354d8cf7db00855d38a29c5a374c2d7ca4c696
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/681.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,21,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,23aeb742928c95b7d9120b90607165bc5448b3271ae47293b0f1e00af8feeadd
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/682.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,22,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,efbaf3dcf8f0a9269a5eda7f75ec2fc37504f4ddc557eecd6378930e780bcc41
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/683.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,23,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c0dd3f8e431700a9b853bc2b2487380284e4e653c9eb99cd0cc33e7965520efc
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/684.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,24,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,aa98fc82d39ca314c9a2211052fb7fd64ae89a1fd7e341c394e8c46f1deeb0ec
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/685.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,25,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4033040d85c2c392b1e06e17da65cc481ad9ae20820a1bf14dda31f10478452e
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/686.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,26,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5b07943a433552912abeaf32c458bc3e90ce562b427dc685d748e4586a3f80cd
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/687.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,27,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6a6f99439f09f084c249ffa11313cca9968d96408bc2fe997862293045823b05
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/688.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,28,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2a929c2a54d0f2282aeaa3bfc0ffcb9461e2d14e235e92ab74d7cb94c0f0117c
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/689.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:22,22,29,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8d7485bf0ff6c98c0cd9304e21304752e9d9cc530fed5199168d683c00914da0
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/690.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,0,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4f4ec73f14a32a48516cf040fad307a88e0f8bae8b760c7057f5a936c6419b17
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/691.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,1,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f289905655ace232a5452bb41e5263ed1c7aaaaf2e6da82b5f9c59570fd6f9f8
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/692.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,2,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5f2e547de5602dc5c385eb8c1656a5bc2763c264af1faca1b47386d076dd8e03
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/693.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,3,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,762d93631d84d55aca201bd220aff95206c3c45fe73d5ecdd1661dca9600036a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/694.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,4,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,450d801fc9b97fe87b1aebcf61fff6bb74924cb859bfe407fdddb9c094fbe0db
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/695.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,5,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8ba6219eaa92784df7519068c754fe52f853a5ed625a756fb74439dd6c99dd1d
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/696.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,6,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,04a27abe98706526ae1c91bb5337da46c51f5605673a3ac00233928435d379d8
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/697.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,7,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,263b60fb5593a18f32354ab41d6faeca84170ef4686389ce876e82ad162ea619
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/698.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,8,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,efeb52dd86a5a6fd259dd60b7f7da7aa6c7e889a9153206d10ecf6ecd4491b1b
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/699.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,9,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0a27afeaad67a2bf3467feddc93bdd2fa4919afb44c99a7461650fa68a71dac3
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/700.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,10,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,05b7752cdc9d45d74016948314e4bf3ba8aa07b21c52da8672b29bf647b9052f
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/701.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,11,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e1c510c79b15f37f17194a93d1244c2bad8736f3267270e81b123cc27ffdad4e
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/702.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,12,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,66ad950bc94ec49e600ca401e4bc02cc80c01667e9cbc6d07f7d9ab554eb04db
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/703.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,13,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0401c5f0f43393ddc95269dc94495c3114d3cc4189ca4e80bf142d88ac0a6f8a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/704.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,14,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,84b84a154f99a166bc1d20a806d121a91526a6bafd8754c09d6d97d3f254a97a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/705.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,15,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6a89c0d4c7878473f5202f2d325d3fc8c543dc3f991f504959e5b0e1901e663b
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/706.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,16,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,218dd92cfa88a39cb13412e4f26816cd74c02622c4113193e47bf7def5509f84
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/707.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,17,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8e10d4ce31fef3f739ca3f6d72e4acb4d55f79e5f8dcb71e58af1279ff5303e4
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/708.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,18,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,32adc0603270b5852735bd555dd2fae3d9587b9158929f119df66426e89e64f3
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/709.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,19,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,355dac76d59487d21c54551e0999ab1141d3fcdc57c33aa75bc62061d91f3622
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/710.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,20,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d36c18a7d935783aab92ebfa8b4eaba0680df74670687c53b7bc049ee6377851
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/711.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,21,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1e858c3cb28c4b7e6fbc0069600dbae4ee78547c1c1055f9e0129cc125c4344d
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/712.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,22,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9c712a9adddc4e1cfb755b9fd0d6f777cbffda39d2084515dbb09906bb9ed695
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/713.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,23,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2b30d8a61795de080128080621197babb6eb6bb0bb9ad7a620c64dd4941ee580
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/714.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,24,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a9425c43ca577b5c6afb507b81081915b2c35eae29bb3001dfbba29a71d14da0
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/715.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,25,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,02b1814490c685292bf637ee5e6a2441e931f4def7831966756a1748f0ada625
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/716.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,26,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,db298f61ed3e335867ed6ab75b0785cabb555c84c8ff8d535e652e8011f4c99e
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/717.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,27,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,dc209df4b58c18c8069c3cf49976533579f12b410efaeb7a8b3377eaeb901ab5
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/718.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,28,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b58cd1b0ed4d3ab841efce34087418acd773cc77ebbabba3f8f65726fb3f2b34
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/719.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:23,23,29,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,afaca07642f44ac2367702b267416060cc41381c7a119bdbb1f7d39040dbb1f7
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/720.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,0,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,543d396cea3576c3790536de241d67e0c319cef5676267af6c0174a6b8bea995
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/721.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,1,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0a7aeef5080770f5be79249cfe944edaba6d19f0314c82caf2df96f68c42d53f
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/722.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,2,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,cc60070f6849f8a37e7547dc1a0976fa96cf4d65197e58096c8854b05ea571bd
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/723.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,3,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,851b3a66f1dc760d53f62753583d0526598fc15b93fd319f2473b73c625dce38
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/724.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,4,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4fbf1a87e421e31cffc5119ab875b3c5854804af5cba61114f90970412ce6d46
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/725.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,5,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,156904ae2c7177bb963d22f65add37904f17049c8e2293af772d683a5691d70e
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/726.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,6,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a2da58e1a7cb5feffd0e77d234da625b0972d24d89e970a413237e426b4ea318
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/727.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,7,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0648453d151e9be439eeabc7d39369f26254f456f7d8259746cc0322f836aab0
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/728.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,8,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c3fe0acf05a240b7695845f788fc79120b6bd57ac65a9fb0dee3fd5ba86c7fe0
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/729.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,9,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b22467a35dd6fda9267d2c83d5444feb5a4e7d327eae42e30f1a74ed9366e713
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/730.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,10,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,47352f7f61aca42ff60ad758270874e3e1374c9c95fabe23b9c9bfcc7e843a93
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/731.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,11,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,bb1b4be105c96f0119b444fd9e1b32e6b6930777b385da6b23432193d2d4fd63
